path,duration,id,genre,split
21 Prismatica/Sensation Hat Topper.mp3,8.385306,21_Prismatica_Sensation_Hat_Topper,Electronic,train
07 Chillwave/Future State Synth.mp3,4.884898,07_Chillwave_Future_State_Synth,Electronic,valid
Apple Loops for GarageBand/Effected Drum Kit 08.mp3,5.433469,Apple_Loops_for_GarageBand_Effected_Drum_Kit_08,Electronic,test
07 Chillwave/Tom Tom Disco Beat 02.mp3,4.440816,07_Chillwave_Tom_Tom_Disco_Beat_02,Electronic,test
Jam Pack Remix Tools/DnB Percussion 06.mp3,6.086531,Jam_Pack_Remix_Tools_DnB_Percussion_06,Electronic,train
Jam Pack 1/Vinyl Scratch 11.mp3,3.813878,Jam_Pack_1_Vinyl_Scratch_11,Electronic,train
Jam Pack Remix Tools/Trance Tunnel FX 02.mp3,1.828571,Jam_Pack_Remix_Tools_Trance_Tunnel_FX_02,Electronic,train
Jam Pack 1/Club Dance Beat 144.mp3,8.437551,Jam_Pack_1_Club_Dance_Beat_144,Electronic,train
Jam Pack 1/Techno Beat 05.mp3,4.101224,Jam_Pack_1_Techno_Beat_05,Electronic,train
07 Chillwave/Soft Arpeggio Layers 01.mp3,4.884898,07_Chillwave_Soft_Arpeggio_Layers_01,Electronic,train
Jam Pack 1/Synth Array 34.mp3,4.440816,Jam_Pack_1_Synth_Array_34,Electronic,valid
Apple Loops for GarageBand/Club Dance Beat 057.mp3,3.526531,Apple_Loops_for_GarageBand_Club_Dance_Beat_057,Electronic,test
23 Oblique Structures/Distant Signals Beat 01.mp3,7.497143,23_Oblique_Structures_Distant_Signals_Beat_01,Electronic,valid
Apple Loops for GarageBand/Effected Beat 01.mp3,8.594286,Apple_Loops_for_GarageBand_Effected_Beat_01,Electronic,train
07 Chillwave/Boulder Beat 02.mp3,4.884898,07_Chillwave_Boulder_Beat_02,Electronic,train
Jam Pack 1/80s Dance Bass Synth 12.mp3,1.097143,Jam_Pack_1_80s_Dance_Bass_Synth_12,Electronic,train
Jam Pack Remix Tools/Trip Hop Soak Up Beat 01.mp3,5.433469,Jam_Pack_Remix_Tools_Trip_Hop_Soak_Up_Beat_01,Electronic,train
07 Chillwave/Chilled Bottom End Bass.mp3,4.884898,07_Chillwave_Chilled_Bottom_End_Bass,Electronic,train
Jam Pack 1/Synth Array 43.mp3,3.526531,Jam_Pack_1_Synth_Array_43,Electronic,test
Jam Pack Remix Tools/House Dance Floor Beat.mp3,3.970612,Jam_Pack_Remix_Tools_House_Dance_Floor_Beat,Electronic,train
Jam Pack 1/Club Dance Beat 194.mp3,5.407347,Jam_Pack_1_Club_Dance_Beat_194,Electronic,train
Jam Pack Remix Tools/House Magic Hats Beat 02.mp3,7.653878,Jam_Pack_Remix_Tools_House_Magic_Hats_Beat_02,Electronic,valid
23 Oblique Structures/Dark Hammer Topper 01.mp3,7.497143,23_Oblique_Structures_Dark_Hammer_Topper_01,Electronic,train
07 Chillwave/Ethereal Lounge Bass.mp3,4.884898,07_Chillwave_Ethereal_Lounge_Bass,Electronic,train
Jam Pack Remix Tools/Trance Dripper Beat 08.mp3,1.933061,Jam_Pack_Remix_Tools_Trance_Dripper_Beat_08,Electronic,train
Jam Pack 1/Synthesizer Bass 19.mp3,6.086531,Jam_Pack_1_Synthesizer_Bass_19,Electronic,train
07 Chillwave/Trash Sample Beat 02.mp3,4.884898,07_Chillwave_Trash_Sample_Beat_02,Electronic,train
Jam Pack Remix Tools/House Shark Pad 02.mp3,7.601633,Jam_Pack_Remix_Tools_House_Shark_Pad_02,Electronic,valid
07 Chillwave/Cruiser Synth.mp3,5.746939,07_Chillwave_Cruiser_Synth,Electronic,train
25 Step Sequencer/Acid Funk Beat.mp3,3.657143,25_Step_Sequencer_Acid_Funk_Beat,Electronic,train
Jam Pack Remix Tools/2-Step Ahead Guitar.mp3,7.209796,Jam_Pack_Remix_Tools_2-Step_Ahead_Guitar,Electronic,train
07 Chillwave/Soundscape Layers.mp3,9.691429,07_Chillwave_Soundscape_Layers,Electronic,train
21 Prismatica/Prismatica Synth Bass 03.mp3,8.176327,21_Prismatica_Prismatica_Synth_Bass_03,Electronic,train
Jam Pack 1/Club Dance Beat 153.mp3,8.437551,Jam_Pack_1_Club_Dance_Beat_153,Electronic,train
Apple Loops for GarageBand/Funky Pop Synth 01.mp3,5.093878,Apple_Loops_for_GarageBand_Funky_Pop_Synth_01,Electronic,valid
Jam Pack Remix Tools/Euro Slicer Synth 47.mp3,2.063673,Jam_Pack_Remix_Tools_Euro_Slicer_Synth_47,Electronic,test
07 Chillwave/Time Delay Guitar.mp3,9.691429,07_Chillwave_Time_Delay_Guitar,Electronic,train
Jam Pack Remix Tools/Trance Balancing Beat 02.mp3,1.828571,Jam_Pack_Remix_Tools_Trance_Balancing_Beat_02,Electronic,train
Jam Pack Remix Tools/Trance Tunnel Synth 01.mp3,7.053061,Jam_Pack_Remix_Tools_Trance_Tunnel_Synth_01,Electronic,train
07 Chillwave/Chill Melody Bass 01.mp3,9.691429,07_Chillwave_Chill_Melody_Bass_01,Electronic,test
21 Prismatica/Neon Dreams Fills 01.mp3,1.17551,21_Prismatica_Neon_Dreams_Fills_01,Electronic,train
07 Chillwave/Lush Bell Layers 02.mp3,4.884898,07_Chillwave_Lush_Bell_Layers_02,Electronic,train
Jam Pack 1/Synthesizer Bass 14.mp3,8.803265,Jam_Pack_1_Synthesizer_Bass_14,Electronic,train
Jam Pack 1/Synth Array 29.mp3,4.440816,Jam_Pack_1_Synth_Array_29,Electronic,train
Jam Pack Remix Tools/2-Step Thump Beat 21.mp3,3.84,Jam_Pack_Remix_Tools_2-Step_Thump_Beat_21,Electronic,valid
Apple Loops for GarageBand/Club Dance Beat 006.mp3,7.758367,Apple_Loops_for_GarageBand_Club_Dance_Beat_006,Electronic,train
Jam Pack Remix Tools/Electro Elevate Synth 03.mp3,6.948571,Jam_Pack_Remix_Tools_Electro_Elevate_Synth_03,Electronic,train
Jam Pack Remix Tools/NuSchool Breaks Beat 02.mp3,3.787755,Jam_Pack_Remix_Tools_NuSchool_Breaks_Beat_02,Electronic,valid
Keyboard Collection/Midnight Lounge Piano.mp3,7.915102,Keyboard_Collection_Midnight_Lounge_Piano,Electronic,train
23 Oblique Structures/Dark Subterranean Pad 01.mp3,7.497143,23_Oblique_Structures_Dark_Subterranean_Pad_01,Electronic,test
Jam Pack Remix Tools/Pop Get-Ready-Set Beat 01.mp3,8.097959,Jam_Pack_Remix_Tools_Pop_Get-Ready-Set_Beat_01,Electronic,train
Jam Pack Remix Tools/House Warm Chord Synth.mp3,8.097959,Jam_Pack_Remix_Tools_House_Warm_Chord_Synth,Electronic,test
Keyboard Collection/Hard to Find Piano 03.mp3,8.097959,Keyboard_Collection_Hard_to_Find_Piano_03,Electronic,train
25 Step Sequencer/Rapid Eye Movement Lead.mp3,4.101224,25_Step_Sequencer_Rapid_Eye_Movement_Lead,Electronic,train
21 Prismatica/Fever Nights Kick.mp3,2.089796,21_Prismatica_Fever_Nights_Kick,Electronic,train
Jam Pack Remix Tools/2-Step Thump Beat 02.mp3,1.959184,Jam_Pack_Remix_Tools_2-Step_Thump_Beat_02,Electronic,train
Jam Pack 1/Analog Drum Machine 33.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_33,Electronic,train
Apple Loops for GarageBand/Synth Swirl 01.mp3,8.385306,Apple_Loops_for_GarageBand_Synth_Swirl_01,Electronic,train
Jam Pack Remix Tools/Techno Alert Synth 01.mp3,3.526531,Jam_Pack_Remix_Tools_Techno_Alert_Synth_01,Electronic,train
Jam Pack 1/Synth Array 52.mp3,3.526531,Jam_Pack_1_Synth_Array_52,Electronic,test
Apple Loops for GarageBand/Club Dance Beat 032.mp3,8.097959,Apple_Loops_for_GarageBand_Club_Dance_Beat_032,Electronic,train
Jam Pack Remix Tools/2-Step Thump Beat FX 01.mp3,3.84,Jam_Pack_Remix_Tools_2-Step_Thump_Beat_FX_01,Electronic,train
Jam Pack Remix Tools/House Deep Tribal Beat 04.mp3,7.967347,Jam_Pack_Remix_Tools_House_Deep_Tribal_Beat_04,Electronic,valid
Jam Pack 1/Analog Drum Machine 01.mp3,4.649796,Jam_Pack_1_Analog_Drum_Machine_01,Electronic,train
25 Step Sequencer/Deep Progression Bass 02.mp3,8.097959,25_Step_Sequencer_Deep_Progression_Bass_02,Electronic,train
Jam Pack Remix Tools/TR-808 Classic Beat 02.mp3,4.884898,Jam_Pack_Remix_Tools_TR-808_Classic_Beat_02,Electronic,train
25 Step Sequencer/80s Craze Bass.mp3,8.097959,25_Step_Sequencer_80s_Craze_Bass,Electronic,train
Jam Pack Remix Tools/2-Step Thump Bass 12.mp3,7.601633,Jam_Pack_Remix_Tools_2-Step_Thump_Bass_12,Electronic,train
Jam Pack Remix Tools/House Sweet Turn Beat.mp3,3.94449,Jam_Pack_Remix_Tools_House_Sweet_Turn_Beat,Electronic,train
23 Oblique Structures/Big Banger Beat 01.mp3,7.497143,23_Oblique_Structures_Big_Banger_Beat_01,Electronic,train
Jam Pack Remix Tools/Electro Moon Base Beat 04.mp3,1.906939,Jam_Pack_Remix_Tools_Electro_Moon_Base_Beat_04,Electronic,valid
07 Chillwave/Hourglass Synth.mp3,6.086531,07_Chillwave_Hourglass_Synth,Electronic,train
Jam Pack Remix Tools/Euro Slicer Synth 43.mp3,9.691429,Jam_Pack_Remix_Tools_Euro_Slicer_Synth_43,Electronic,train
07 Chillwave/Delicate Lines Synth.mp3,9.691429,07_Chillwave_Delicate_Lines_Synth,Electronic,train
Jam Pack Remix Tools/Trance Tunnel Pad.mp3,7.053061,Jam_Pack_Remix_Tools_Trance_Tunnel_Pad,Electronic,train
Jam Pack Remix Tools/House Nerd Synth 01.mp3,7.601633,Jam_Pack_Remix_Tools_House_Nerd_Synth_01,Electronic,train
Jam Pack Remix Tools/2-Step Thump Beat FX 14.mp3,3.84,Jam_Pack_Remix_Tools_2-Step_Thump_Beat_FX_14,Electronic,train
23 Oblique Structures/Machine Overload Beat 02.mp3,7.497143,23_Oblique_Structures_Machine_Overload_Beat_02,Electronic,train
Jam Pack Remix Tools/House Return Bass 03.mp3,4.101224,Jam_Pack_Remix_Tools_House_Return_Bass_03,Electronic,train
Jam Pack 1/Analog Drum Machine 53.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_53,Electronic,train
Apple Loops for GarageBand/Disco Pickbass 06.mp3,2.115918,Apple_Loops_for_GarageBand_Disco_Pickbass_06,Electronic,train
Apple Loops for GarageBand/Remix Mercury Drops Pad.mp3,5.746939,Apple_Loops_for_GarageBand_Remix_Mercury_Drops_Pad,Electronic,train
Apple Loops for GarageBand/Deep House Dance Beat 03.mp3,8.097959,Apple_Loops_for_GarageBand_Deep_House_Dance_Beat_03,Electronic,train
Jam Pack 1/Analog Drum Machine 85.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_85,Electronic,train
07 Chillwave/Syncopated Kick Beat 02.mp3,4.884898,07_Chillwave_Syncopated_Kick_Beat_02,Electronic,test
Jam Pack Remix Tools/DnB Percussion 07.mp3,6.086531,Jam_Pack_Remix_Tools_DnB_Percussion_07,Electronic,train
21 Prismatica/Solaris Claps 02.mp3,7.967347,21_Prismatica_Solaris_Claps_02,Electronic,train
Jam Pack Remix Tools/Garage Mover Organ 02.mp3,1.906939,Jam_Pack_Remix_Tools_Garage_Mover_Organ_02,Electronic,train
Apple Loops for GarageBand/Dance Floor Pattern 22.mp3,3.108571,Apple_Loops_for_GarageBand_Dance_Floor_Pattern_22,Electronic,train
Jam Pack Remix Tools/2-Step Poolside Organ 01.mp3,7.209796,Jam_Pack_Remix_Tools_2-Step_Poolside_Organ_01,Electronic,valid
21 Prismatica/Ethereal Disco Topper.mp3,8.672653,21_Prismatica_Ethereal_Disco_Topper,Electronic,train
Jam Pack Remix Tools/Euro Slicer Synth 44.mp3,9.691429,Jam_Pack_Remix_Tools_Euro_Slicer_Synth_44,Electronic,train
Jam Pack Voices/Vocoder Lyric 05.mp3,5.250612,Jam_Pack_Voices_Vocoder_Lyric_05,Electronic,train
07 Chillwave/Disco Swagger Beat 01.mp3,4.101224,07_Chillwave_Disco_Swagger_Beat_01,Electronic,train
Jam Pack 1/Club Dance Beat 102.mp3,7.497143,Jam_Pack_1_Club_Dance_Beat_102,Electronic,valid
Jam Pack Remix Tools/World Traveler Pad 03.mp3,5.825306,Jam_Pack_Remix_Tools_World_Traveler_Pad_03,Electronic,train
Jam Pack 1/Club Dance Beat 213.mp3,3.526531,Jam_Pack_1_Club_Dance_Beat_213,Electronic,train
Apple Loops for GarageBand/Effected Drum Kit 05.mp3,4.884898,Apple_Loops_for_GarageBand_Effected_Drum_Kit_05,Electronic,train
Apple Loops for GarageBand/Synthbass Sequence 07.mp3,2.011429,Apple_Loops_for_GarageBand_Synthbass_Sequence_07,Electronic,train
Apple Loops for GarageBand/Euro Vox Slicer 01.mp3,7.497143,Apple_Loops_for_GarageBand_Euro_Vox_Slicer_01,Electronic,train
Jam Pack Remix Tools/2-Step Jump Beat 02.mp3,7.209796,Jam_Pack_Remix_Tools_2-Step_Jump_Beat_02,Electronic,valid
21 Prismatica/Ethereal Disco Harp.mp3,8.672653,21_Prismatica_Ethereal_Disco_Harp,Electronic,test
Jam Pack Remix Tools/Remix Vocal Warp FX 04.mp3,8.385306,Jam_Pack_Remix_Tools_Remix_Vocal_Warp_FX_04,Electronic,train
Apple Loops for GarageBand/Dance Floor Pattern 41.mp3,2.742857,Apple_Loops_for_GarageBand_Dance_Floor_Pattern_41,Electronic,train
Jam Pack Remix Tools/Remix Spanish Bass 01.mp3,5.746939,Jam_Pack_Remix_Tools_Remix_Spanish_Bass_01,Electronic,train
Apple Loops for GarageBand/Synth Array 05.mp3,4.440816,Apple_Loops_for_GarageBand_Synth_Array_05,Electronic,train
Jam Pack Remix Tools/Euro Reach the Top Pad.mp3,7.053061,Jam_Pack_Remix_Tools_Euro_Reach_the_Top_Pad,Electronic,train
Jam Pack Remix Tools/Garage Tip Your Hat Beat.mp3,7.758367,Jam_Pack_Remix_Tools_Garage_Tip_Your_Hat_Beat,Electronic,train
Jam Pack Remix Tools/Breaks Prowler Beat 02.mp3,8.437551,Jam_Pack_Remix_Tools_Breaks_Prowler_Beat_02,Electronic,train
07 Chillwave/Digital Riff Bass.mp3,8.803265,07_Chillwave_Digital_Riff_Bass,Electronic,train
23 Oblique Structures/Mental Gyro Topper.mp3,7.497143,23_Oblique_Structures_Mental_Gyro_Topper,Electronic,train
21 Prismatica/Neon Dreams Fills 05.mp3,1.17551,21_Prismatica_Neon_Dreams_Fills_05,Electronic,train
Jam Pack 1/80s Dance Bass Synth 16.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_16,Electronic,valid
07 Chillwave/Crunchy Funk 01.mp3,5.433469,07_Chillwave_Crunchy_Funk_01,Electronic,valid
Jam Pack Remix Tools/Downtempo Funk Bass 14.mp3,4.884898,Jam_Pack_Remix_Tools_Downtempo_Funk_Bass_14,Electronic,train
23 Oblique Structures/Mental Gyro Beat 02.mp3,7.497143,23_Oblique_Structures_Mental_Gyro_Beat_02,Electronic,train
Apple Loops for GarageBand/Remix Shimmery Synth 08.mp3,8.385306,Apple_Loops_for_GarageBand_Remix_Shimmery_Synth_08,Electronic,train
Jam Pack Remix Tools/2-Step Thump Beat 18.mp3,3.84,Jam_Pack_Remix_Tools_2-Step_Thump_Beat_18,Electronic,train
Jam Pack Remix Tools/Broken Beat Flip Synth 01.mp3,3.996735,Jam_Pack_Remix_Tools_Broken_Beat_Flip_Synth_01,Electronic,train
Jam Pack Remix Tools/Techno Festival Synth 06.mp3,3.526531,Jam_Pack_Remix_Tools_Techno_Festival_Synth_06,Electronic,train
Jam Pack Remix Tools/Genius Thinker Pad 08.mp3,7.915102,Jam_Pack_Remix_Tools_Genius_Thinker_Pad_08,Electronic,train
Jam Pack Remix Tools/Trip Hop Lonely Beat.mp3,8.097959,Jam_Pack_Remix_Tools_Trip_Hop_Lonely_Beat,Electronic,train
07 Chillwave/Soft Peddles Layers 02.mp3,4.884898,07_Chillwave_Soft_Peddles_Layers_02,Electronic,train
25 Step Sequencer/Abstract Harps Pattern 03.mp3,4.101224,25_Step_Sequencer_Abstract_Harps_Pattern_03,Electronic,train
Jam Pack Remix Tools/House Paris Beat 02.mp3,3.94449,Jam_Pack_Remix_Tools_House_Paris_Beat_02,Electronic,train
07 Chillwave/Electric Charge Beat 02.mp3,4.884898,07_Chillwave_Electric_Charge_Beat_02,Electronic,train
Jam Pack Remix Tools/2-Step Thump Bass 16.mp3,3.84,Jam_Pack_Remix_Tools_2-Step_Thump_Bass_16,Electronic,train
Apple Loops for GarageBand/Modern Rock Drums 05.mp3,4.884898,Apple_Loops_for_GarageBand_Modern_Rock_Drums_05,Rock/Blues,train
Jam Pack Voices/Jax Lyric 06.mp3,2.925714,Jam_Pack_Voices_Jax_Lyric_06,Rock/Blues,train
Jam Pack 1/70s Electric Piano 17.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_17,Rock/Blues,train
Jam Pack Rhythm Section/Classic Rock Riffing 03.mp3,5.746939,Jam_Pack_Rhythm_Section_Classic_Rock_Riffing_03,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Rhythm 06.mp3,8.097959,Jam_Pack_Rhythm_Section_Reflective_Rhythm_06,Rock/Blues,train
Jam Pack Voices/Leena Melody 04.mp3,3.683265,Jam_Pack_Voices_Leena_Melody_04,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Acoustic 09.mp3,4.884898,Jam_Pack_Rhythm_Section_Progressive_Acoustic_09,Rock/Blues,train
Jam Pack Voices/Tonya Background 07.mp3,9.691429,Jam_Pack_Voices_Tonya_Background_07,Rock/Blues,train
Jam Pack Voices/Andre Background 11.mp3,4.884898,Jam_Pack_Voices_Andre_Background_11,Rock/Blues,train
Jam Pack Voices/Cody Improv 01.mp3,4.884898,Jam_Pack_Voices_Cody_Improv_01,Rock/Blues,train
Jam Pack 1/Percussion Combo 46.mp3,6.060408,Jam_Pack_1_Percussion_Combo_46,Rock/Blues,train
Jam Pack Rhythm Section/Jam Funk Fill 16.mp3,4.101224,Jam_Pack_Rhythm_Section_Jam_Funk_Fill_16,Rock/Blues,train
Jam Pack Rhythm Section/Tomboy Drumset 07.mp3,3.94449,Jam_Pack_Rhythm_Section_Tomboy_Drumset_07,Rock/Blues,train
Jam Pack 1/70s Rock Piano 41.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_41,Rock/Blues,train
Jam Pack Rhythm Section/Rhythm & Blues Drumset 04.mp3,2.298776,Jam_Pack_Rhythm_Section_Rhythm_&_Blues_Drumset_04,Rock/Blues,train
Jam Pack Rhythm Section/Black Boots Guitar 01.mp3,2.507755,Jam_Pack_Rhythm_Section_Black_Boots_Guitar_01,Rock/Blues,train
Jam Pack Rhythm Section/Farewell Guitar 03.mp3,8.097959,Jam_Pack_Rhythm_Section_Farewell_Guitar_03,Rock/Blues,test
Jam Pack Rhythm Section/Syncopated Pop Drumset 18.mp3,4.884898,Jam_Pack_Rhythm_Section_Syncopated_Pop_Drumset_18,Rock/Blues,train
Jam Pack Rhythm Section/Classic Attitude Rock 14.mp3,3.108571,Jam_Pack_Rhythm_Section_Classic_Attitude_Rock_14,Rock/Blues,test
Jam Pack Rhythm Section/Groove Along Drumset 31.mp3,4.257959,Jam_Pack_Rhythm_Section_Groove_Along_Drumset_31,Rock/Blues,train
Jam Pack Rhythm Section/Prog Metal Drumset 02.mp3,4.101224,Jam_Pack_Rhythm_Section_Prog_Metal_Drumset_02,Rock/Blues,valid
Jam Pack Rhythm Section/Dusty Road Dobro 02.mp3,4.440816,Jam_Pack_Rhythm_Section_Dusty_Road_Dobro_02,Rock/Blues,train
Jam Pack Rhythm Section/Seventies Wah Guitar.mp3,1.593469,Jam_Pack_Rhythm_Section_Seventies_Wah_Guitar,Rock/Blues,train
Jam Pack Rhythm Section/Timbale Snare Enhancer.mp3,2.298776,Jam_Pack_Rhythm_Section_Timbale_Snare_Enhancer,Rock/Blues,train
Apple Loops for GarageBand/Natural Drum Kit 08.mp3,3.578776,Apple_Loops_for_GarageBand_Natural_Drum_Kit_08,Rock/Blues,train
Jam Pack 1/Pop Triangle 01.mp3,2.586122,Jam_Pack_1_Pop_Triangle_01,Rock/Blues,train
Jam Pack 1/70s Rock Piano 34.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_34,Rock/Blues,test
Jam Pack Rhythm Section/Millennium Surf Bass 13.mp3,5.433469,Jam_Pack_Rhythm_Section_Millennium_Surf_Bass_13,Rock/Blues,train
Apple Loops for GarageBand/Steel String Slide 06.mp3,7.497143,Apple_Loops_for_GarageBand_Steel_String_Slide_06,Rock/Blues,train
11 Blues Garage/Southern Jam Lead Guitar 02.mp3,8.803265,11_Blues_Garage_Southern_Jam_Lead_Guitar_02,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Solo 22.mp3,4.884898,Jam_Pack_Rhythm_Section_Progressive_Solo_22,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 08.mp3,4.440816,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_08,Rock/Blues,train
Jam Pack Rhythm Section/Big Hair Bass 01.mp3,4.101224,Jam_Pack_Rhythm_Section_Big_Hair_Bass_01,Rock/Blues,train
Jam Pack Rhythm Section/Prog Metal Drumset 05.mp3,4.101224,Jam_Pack_Rhythm_Section_Prog_Metal_Drumset_05,Rock/Blues,train
Jam Pack Rhythm Section/Coffee Shop Guitar 10.mp3,6.086531,Jam_Pack_Rhythm_Section_Coffee_Shop_Guitar_10,Rock/Blues,valid
Jam Pack Rhythm Section/Skiffle Fill 04.mp3,4.101224,Jam_Pack_Rhythm_Section_Skiffle_Fill_04,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Solo 03.mp3,6.948571,Jam_Pack_Rhythm_Section_Progressive_Solo_03,Rock/Blues,train
Jam Pack 1/Strummed Acoustic 10.mp3,6.948571,Jam_Pack_1_Strummed_Acoustic_10,Rock/Blues,valid
Jam Pack Voices/Tom Lyric 02.mp3,4.257959,Jam_Pack_Voices_Tom_Lyric_02,Rock/Blues,valid
Jam Pack Rhythm Section/Cool Down Slide Guitar 01.mp3,5.746939,Jam_Pack_Rhythm_Section_Cool_Down_Slide_Guitar_01,Rock/Blues,train
Apple Loops for GarageBand/Bar Band Basic Drumset 11.mp3,4.101224,Apple_Loops_for_GarageBand_Bar_Band_Basic_Drumset_11,Rock/Blues,test
Jam Pack Rhythm Section/Monster Truck Guitar 14.mp3,8.097959,Jam_Pack_Rhythm_Section_Monster_Truck_Guitar_14,Rock/Blues,train
Jam Pack 1/Echo Electric Piano 08.mp3,7.601633,Jam_Pack_1_Echo_Electric_Piano_08,Rock/Blues,train
Jam Pack Rhythm Section/British Invasion Bass 09.mp3,4.440816,Jam_Pack_Rhythm_Section_British_Invasion_Bass_09,Rock/Blues,train
Jam Pack Voices/Seth Background 18.mp3,6.034286,Jam_Pack_Voices_Seth_Background_18,Rock/Blues,train
Apple Loops for GarageBand/Delicate Piano 17.mp3,6.086531,Apple_Loops_for_GarageBand_Delicate_Piano_17,Rock/Blues,valid
Jam Pack Voices/Inara Lyric 03.mp3,8.097959,Jam_Pack_Voices_Inara_Lyric_03,Rock/Blues,train
Apple Loops for GarageBand/Modern Rock Guitar 08.mp3,5.433469,Apple_Loops_for_GarageBand_Modern_Rock_Guitar_08,Rock/Blues,train
Jam Pack Rhythm Section/Motown Upbeat Drumset 01.mp3,4.440816,Jam_Pack_Rhythm_Section_Motown_Upbeat_Drumset_01,Rock/Blues,train
Jam Pack Rhythm Section/Motown Tambourine.mp3,4.440816,Jam_Pack_Rhythm_Section_Motown_Tambourine,Rock/Blues,train
Jam Pack Rhythm Section/Alt Metal Drumset 14.mp3,4.336327,Jam_Pack_Rhythm_Section_Alt_Metal_Drumset_14,Rock/Blues,train
Jam Pack 1/Wow Bass 04.mp3,3.526531,Jam_Pack_1_Wow_Bass_04,Rock/Blues,train
Jam Pack 1/Classic Rock Fretless 05.mp3,3.526531,Jam_Pack_1_Classic_Rock_Fretless_05,Rock/Blues,train
Jam Pack Rhythm Section/Down Home Dobro 48.mp3,4.101224,Jam_Pack_Rhythm_Section_Down_Home_Dobro_48,Rock/Blues,train
Jam Pack Rhythm Section/Motown Upbeat Drumset 03.mp3,4.440816,Jam_Pack_Rhythm_Section_Motown_Upbeat_Drumset_03,Rock/Blues,train
Jam Pack Voices/Levi Background 05.mp3,9.691429,Jam_Pack_Voices_Levi_Background_05,Rock/Blues,train
Jam Pack Rhythm Section/Seventies Rock Riffing 05.mp3,2.298776,Jam_Pack_Rhythm_Section_Seventies_Rock_Riffing_05,Rock/Blues,train
Jam Pack Rhythm Section/Odd Time Rock Fill 18.mp3,3.63102,Jam_Pack_Rhythm_Section_Odd_Time_Rock_Fill_18,Rock/Blues,train
Jam Pack Rhythm Section/Bedrock Drumset 12.mp3,2.298776,Jam_Pack_Rhythm_Section_Bedrock_Drumset_12,Rock/Blues,train
Jam Pack Rhythm Section/Jam Funk Drumset 15.mp3,4.101224,Jam_Pack_Rhythm_Section_Jam_Funk_Drumset_15,Rock/Blues,train
Jam Pack Voices/Keith Background 02.mp3,3.918367,Jam_Pack_Voices_Keith_Background_02,Rock/Blues,test
Jam Pack 1/Dreamy Guitar Pattern 08.mp3,6.50449,Jam_Pack_1_Dreamy_Guitar_Pattern_08,Rock/Blues,valid
Apple Loops for GarageBand/Distorted Finger Bass 03.mp3,6.948571,Apple_Loops_for_GarageBand_Distorted_Finger_Bass_03,Rock/Blues,train
Jam Pack 1/Effected Drum Kit 38.mp3,5.433469,Jam_Pack_1_Effected_Drum_Kit_38,Rock/Blues,train
Jam Pack Rhythm Section/Funked Out Fill 12.mp3,4.649796,Jam_Pack_Rhythm_Section_Funked_Out_Fill_12,Rock/Blues,test
Jam Pack 1/Edgy Rock Bass 17.mp3,4.649796,Jam_Pack_1_Edgy_Rock_Bass_17,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Arpeggio 08.mp3,8.097959,Jam_Pack_Rhythm_Section_Reflective_Arpeggio_08,Rock/Blues,train
Jam Pack Remix Tools/Breaks Driver Beat 02.mp3,1.906939,Jam_Pack_Remix_Tools_Breaks_Driver_Beat_02,Rock/Blues,valid
Jam Pack Rhythm Section/Crowd Groove Fill 07.mp3,2.377143,Jam_Pack_Rhythm_Section_Crowd_Groove_Fill_07,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 67.mp3,4.440816,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_67,Rock/Blues,train
Jam Pack 1/Rock Steady Organ 03.mp3,5.825306,Jam_Pack_1_Rock_Steady_Organ_03,Rock/Blues,train
Jam Pack Rhythm Section/Picked Rock Bass 26.mp3,4.440816,Jam_Pack_Rhythm_Section_Picked_Rock_Bass_26,Rock/Blues,test
Jam Pack 1/Southern Rock Bass 13.mp3,3.970612,Jam_Pack_1_Southern_Rock_Bass_13,Rock/Blues,train
Apple Loops for GarageBand/Crowd Groove Fill 04.mp3,2.377143,Apple_Loops_for_GarageBand_Crowd_Groove_Fill_04,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 52.mp3,4.440816,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_52,Rock/Blues,train
Jam Pack Rhythm Section/Pop Groove Drumset 14.mp3,3.108571,Jam_Pack_Rhythm_Section_Pop_Groove_Drumset_14,Rock/Blues,train
Jam Pack Rhythm Section/Beachside Drumset 15.mp3,2.742857,Jam_Pack_Rhythm_Section_Beachside_Drumset_15,Rock/Blues,train
